,close,high,low,open,time,volumefrom,volumeto,timestamp
38,0.0176,0.01944,0.01522,0.01668,1521676800,12222804.23,215121.35,2018-03-21 20:00:00
39,0.01686,0.01822,0.01593,0.01773,1521763200,6789490.39,114470.81,2018-03-22 20:00:00
40,0.01555,0.01623,0.01503,0.01612,1521849600,4983877.52,77499.3,2018-03-23 20:00:00
41,0.01485,0.01569,0.01454,0.01564,1521936000,4614111.64,68519.56,2018-03-24 20:00:00
42,0.01386,0.01503,0.01332,0.01381,1522022400,5780385.49,80116.14,2018-03-25 20:00:00
43,0.01391,0.01476,0.01252,0.01279,1522108800,6270770.17,87226.41,2018-03-26 20:00:00
44,0.01431,0.01472,0.01338,0.01382,1522195200,6307634.96,90262.26,2018-03-27 20:00:00
45,0.0139,0.01459,0.01221,0.01232,1522281600,11625754.19,161597.98,2018-03-28 20:00:00
46,0.01465,0.01575,0.01394,0.01426,1522368000,9124753.65,133677.64,2018-03-29 20:00:00
47,0.01482,0.01497,0.01403,0.01466,1522454400,5126588.81,75976.05,2018-03-30 20:00:00
48,0.01398,0.01428,0.0125,0.01424,1522540800,6415402.14,89687.32,2018-03-31 20:00:00
49,0.01404,0.01435,0.01339,0.01419,1522627200,4182277.2,58719.17,2018-04-01 20:00:00
50,0.01593,0.01643,0.01435,0.01518,1522713600,5435969.67,86595.0,2018-04-02 20:00:00
51,0.01352,0.0145,0.01325,0.0145,1522800000,4165970.1,56323.92,2018-04-03 20:00:00
52,0.01373,0.01419,0.0135,0.01361,1522886400,3491323.22,47935.87,2018-04-04 20:00:00
53,0.01333,0.01352,0.01278,0.01333,1522972800,3019862.9,40254.77,2018-04-05 20:00:00
54,0.01444,0.01463,0.01367,0.01386,1523059200,3162901.97,45672.3,2018-04-06 20:00:00
55,0.01443,0.01519,0.01439,0.01503,1523145600,3070417.95,44306.13,2018-04-07 20:00:00
56,0.01425,0.01504,0.01317,0.01436,1523232000,5254755.77,74880.27,2018-04-08 20:00:00
57,0.01455,0.01538,0.01255,0.01484,1523318400,6656897.49,96857.86,2018-04-09 20:00:00
58,0.01593,0.01614,0.01433,0.01506,1523404800,6133842.12,97712.1,2018-04-10 20:00:00
59,0.01833,0.01926,0.01768,0.01828,1523491200,9163363.25,167964.45,2018-04-11 20:00:00
60,0.01802,0.01881,0.01787,0.01836,1523577600,6239252.4,112431.33,2018-04-12 20:00:00
61,0.01865,0.01875,0.01805,0.0183,1523664000,3047792.71,56841.33,2018-04-13 20:00:00
62,0.01987,0.01998,0.01854,0.01982,1523750400,7440068.1,147834.15,2018-04-14 20:00:00
63,0.01781,0.01903,0.01591,0.01903,1523836800,10701625.43,190595.95,2018-04-15 20:00:00
64,0.01685,0.01791,0.01484,0.01751,1523923200,12054767.4,203122.83,2018-04-16 20:00:00
65,0.01625,0.01777,0.01472,0.01761,1524009600,15571999.67,253044.99,2018-04-17 20:00:00
66,0.01673,0.01798,0.01583,0.01753,1524096000,11383161.6,190440.29,2018-04-18 20:00:00
67,0.01697,0.01851,0.01648,0.01821,1524182400,11068976.27,187840.53,2018-04-19 20:00:00
68,0.01616,0.01737,0.01579,0.0167,1524268800,6481152.3,104735.42,2018-04-20 20:00:00
69,0.01696,0.01833,0.01653,0.01653,1524355200,13843886.6,234792.32,2018-04-21 20:00:00
70,0.0181,0.01849,0.01707,0.01758,1524441600,9140814.92,165448.75,2018-04-22 20:00:00
71,0.02005,0.02096,0.01955,0.01976,1524528000,12250064.26,245613.79,2018-04-23 20:00:00
72,0.01723,0.0181,0.01637,0.01761,1524614400,6522731.15,112386.66,2018-04-24 20:00:00
73,0.01905,0.01905,0.01779,0.01845,1524700800,6170875.6,117555.18,2018-04-25 20:00:00
74,0.01924,0.0193,0.01808,0.01859,1524787200,9809903.51,188742.54,2018-04-26 20:00:00
75,0.02029,0.02138,0.01878,0.02042,1524873600,8295636.28,168318.46,2018-04-27 20:00:00
76,0.02054,0.0213,0.0193,0.02047,1524960000,10175153.14,208997.65,2018-04-28 20:00:00
77,0.01943,0.02024,0.01849,0.01997,1525046400,5730769.61,111348.85,2018-04-29 20:00:00
78,0.01878,0.01979,0.01845,0.01945,1525132800,4766578.81,89516.35,2018-04-30 20:00:00
79,0.01964,0.01998,0.01786,0.01923,1525219200,7376474.13,144873.95,2018-05-01 20:00:00
80,0.01967,0.02247,0.01509,0.02224,1525305600,9975037.45,196208.99,2018-05-02 20:00:00
81,0.02031,0.0211,0.01851,0.01984,1525392000,7479398.12,151906.58,2018-05-03 20:00:00
82,0.02041,0.02148,0.01927,0.02115,1525478400,9685686.42,197684.86,2018-05-04 20:00:00
83,0.01936,0.02015,0.01873,0.01976,1525564800,3560255.05,68926.54,2018-05-05 20:00:00
84,0.01836,0.01956,0.01768,0.01843,1525651200,4513201.62,82862.38,2018-05-06 20:00:00
85,0.01832,0.01862,0.01757,0.01825,1525737600,5106887.28,93558.17,2018-05-07 20:00:00
86,0.01953,0.02006,0.01803,0.01841,1525824000,5989047.14,116966.09,2018-05-08 20:00:00
87,0.01852,0.01896,0.01758,0.01881,1525910400,8089639.0,149820.11,2018-05-09 20:00:00
88,0.01688,0.01735,0.01539,0.01735,1525996800,6995915.65,118091.06,2018-05-10 20:00:00
89,0.01695,0.01736,0.01634,0.01702,1526083200,5578134.97,94549.39,2018-05-11 20:00:00
90,0.02152,0.02152,0.01787,0.01809,1526169600,11033482.5,237440.54,2018-05-12 20:00:00
91,0.02146,0.02364,0.01928,0.02146,1526256000,20690939.76,444027.57,2018-05-13 20:00:00
92,0.01919,0.02096,0.0187,0.02082,1526342400,6551325.87,125719.94,2018-05-14 20:00:00
93,0.01859,0.01958,0.01767,0.01922,1526428800,6208337.28,115412.99,2018-05-15 20:00:00
94,0.01664,0.01838,0.01437,0.01758,1526515200,14918687.76,248246.96,2018-05-16 20:00:00
95,0.01776,0.01782,0.01665,0.01727,1526601600,5254004.59,93311.12,2018-05-17 20:00:00
96,0.01691,0.01789,0.01608,0.01782,1526688000,5835818.96,98683.7,2018-05-18 20:00:00
97,0.01659,0.01766,0.01559,0.01738,1526774400,7970771.13,132235.09,2018-05-19 20:00:00
98,0.01575,0.01686,0.01477,0.01616,1526860800,4993848.81,78653.12,2018-05-20 20:00:00
99,0.01461,0.01493,0.01346,0.01448,1526947200,3697945.38,54026.98,2018-05-21 20:00:00
100,0.01356,0.01368,0.01264,0.01316,1527033600,6337459.68,85935.95,2018-05-22 20:00:00
101,0.01452,0.01464,0.01368,0.01416,1527120000,4618130.56,67055.26,2018-05-23 20:00:00
102,0.01421,0.01433,0.01304,0.01409,1527206400,4101404.57,58280.96,2018-05-24 20:00:00
103,0.015,0.01505,0.01377,0.01423,1527292800,3499232.7,52488.49,2018-05-25 20:00:00
104,0.01487,0.01549,0.01407,0.01458,1527379200,3309265.88,49208.78,2018-05-26 20:00:00
105,0.01316,0.0149,0.01285,0.01336,1527465600,11341795.92,149258.03,2018-05-27 20:00:00
106,0.01411,0.01479,0.01337,0.01456,1527552000,4295715.03,60612.54,2018-05-28 20:00:00
107,0.01376,0.01465,0.01348,0.01387,1527638400,2555354.09,35161.67,2018-05-29 20:00:00
108,0.01414,0.01472,0.01362,0.01426,1527724800,3124759.25,44184.1,2018-05-30 20:00:00
109,0.01494,0.01517,0.01384,0.01419,1527811200,4872219.31,72790.96,2018-05-31 20:00:00
110,0.01459,0.01541,0.01459,0.01524,1527897600,3901749.5,56926.53,2018-06-01 20:00:00
111,0.01517,0.01579,0.01498,0.01529,1527984000,2230518.21,33836.96,2018-06-02 20:00:00
112,0.01597,0.01626,0.01419,0.01449,1528070400,19843447.03,316899.85,2018-06-03 20:00:00
113,0.01721,0.01819,0.01551,0.01642,1528156800,18216952.65,313513.76,2018-06-04 20:00:00
114,0.01728,0.0177,0.01667,0.01716,1528243200,5274697.57,91146.77,2018-06-05 20:00:00
115,0.01541,0.01753,0.01505,0.01723,1528329600,11082000.69,170773.63,2018-06-06 20:00:00
116,0.01475,0.01553,0.01403,0.01529,1528416000,5381468.95,79376.67,2018-06-07 20:00:00
117,0.01424,0.0146,0.014,0.0146,1528502400,1873141.77,26673.54,2018-06-08 20:00:00
118,0.01175,0.0128,0.01133,0.01259,1528588800,5395843.15,63401.16,2018-06-09 20:00:00
119,0.012,0.01264,0.01105,0.0119,1528675200,5354615.67,64255.39,2018-06-10 20:00:00
120,0.01078,0.01137,0.01063,0.01118,1528761600,5033927.16,54265.73,2018-06-11 20:00:00
121,0.009859,0.01062,0.009574,0.01038,1528848000,5102542.66,50305.97,2018-06-12 20:00:00
122,0.0117,0.01242,0.01055,0.01076,1528934400,3816590.36,44654.11,2018-06-13 20:00:00
123,0.01024,0.01097,0.01019,0.01097,1529020800,2971463.89,30427.79,2018-06-14 20:00:00
124,0.01014,0.01059,0.009795,0.01044,1529107200,3878535.51,39328.35,2018-06-15 20:00:00
125,0.009686,0.01063,0.009637,0.01013,1529193600,2384920.2,23100.34,2018-06-16 20:00:00
126,0.01092,0.01115,0.009938,0.01009,1529280000,3745236.64,40897.98,2018-06-17 20:00:00
127,0.01034,0.01174,0.009746,0.01136,1529366400,4646216.61,48041.88,2018-06-18 20:00:00
128,0.01035,0.01072,0.009812,0.01029,1529452800,2438702.23,25240.57,2018-06-19 20:00:00
129,0.009674,0.01036,0.009359,0.01015,1529539200,3208318.43,31037.27,2018-06-20 20:00:00
130,0.008735,0.008735,0.008134,0.008504,1529625600,2848646.8,24882.93,2018-06-21 20:00:00
131,0.008677,0.009009,0.00844,0.008962,1529712000,2001755.51,17369.23,2018-06-22 20:00:00
132,0.008286,0.008513,0.007616,0.008331,1529798400,4135553.18,34267.19,2018-06-23 20:00:00
133,0.008259,0.00858,0.007662,0.008351,1529884800,4380572.46,36179.15,2018-06-24 20:00:00
134,0.007561,0.008033,0.007389,0.007775,1529971200,5092236.2,38502.4,2018-06-25 20:00:00
135,0.007024,0.007819,0.006414,0.007775,1530057600,6690269.52,46992.45,2018-06-26 20:00:00
136,0.006517,0.006971,0.006092,0.006689,1530144000,5914980.11,38547.93,2018-06-27 20:00:00
137,0.006555,0.00733,0.006033,0.006742,1530230400,6695200.52,43887.04,2018-06-28 20:00:00
138,0.007894,0.008044,0.00647,0.006829,1530316800,9916384.79,78279.94,2018-06-29 20:00:00
139,0.008677,0.009048,0.006797,0.007868,1530403200,10573937.57,91750.06,2018-06-30 20:00:00
140,0.009236,0.01,0.00784,0.00915,1530489600,7823876.15,72261.32,2018-07-01 20:00:00
141,0.009669,0.01074,0.008292,0.00892,1530576000,9218754.07,89136.13,2018-07-02 20:00:00
142,0.01002,0.01034,0.009101,0.009778,1530662400,5778391.11,57899.48,2018-07-03 20:00:00
143,0.009748,0.01094,0.008869,0.01003,1530748800,6695907.51,65271.71,2018-07-04 20:00:00
144,0.009916,0.01062,0.009126,0.009798,1530835200,7981760.22,79147.13,2018-07-05 20:00:00
145,0.01041,0.01094,0.009789,0.01025,1530921600,6614107.98,68852.86,2018-07-06 20:00:00
146,0.009884,0.0108,0.00984,0.01041,1531008000,2663256.19,26323.62,2018-07-07 20:00:00
147,0.007888,0.01017,0.007284,0.009585,1531094400,5775316.45,45555.7,2018-07-08 20:00:00
148,0.008156,0.008559,0.006283,0.007239,1531180800,5199250.98,42405.09,2018-07-09 20:00:00
149,0.008431,0.009415,0.005944,0.008399,1531267200,4723934.67,39827.49,2018-07-10 20:00:00
150,0.007838,0.008997,0.007231,0.008317,1531353600,5149373.76,40360.79,2018-07-11 20:00:00
151,0.008909,0.008982,0.007672,0.008061,1531440000,2460480.2,21920.42,2018-07-12 20:00:00
152,0.008219,0.009043,0.007838,0.008935,1531526400,4182929.85,34379.5,2018-07-13 20:00:00
153,0.008799,0.00901,0.008246,0.00852,1531612800,4728476.12,41605.86,2018-07-14 20:00:00
154,0.009546,0.01006,0.008809,0.009388,1531699200,5379328.23,51351.07,2018-07-15 20:00:00
155,0.01044,0.01084,0.009163,0.009951,1531785600,5472987.45,57137.99,2018-07-16 20:00:00
156,0.01029,0.01141,0.008943,0.009921,1531872000,7094738.08,73004.85,2018-07-17 20:00:00
157,0.009528,0.01043,0.009214,0.01007,1531958400,4510748.05,42978.41,2018-07-18 20:00:00
158,0.009035,0.009646,0.008739,0.009125,1532044800,8161093.14,73735.48,2018-07-19 20:00:00
159,0.009295,0.01022,0.008492,0.009281,1532131200,4809659.0,44705.78,2018-07-20 20:00:00
160,0.008865,0.009675,0.008599,0.009226,1532217600,3960635.56,35111.03,2018-07-21 20:00:00
161,0.008894,0.009249,0.008075,0.008709,1532304000,6394317.97,56871.06,2018-07-22 20:00:00
162,0.009014,0.0101,0.008606,0.009311,1532390400,5120022.79,46151.89,2018-07-23 20:00:00
163,0.008992,0.009162,0.008426,0.00886,1532476800,7220127.76,64923.39,2018-07-24 20:00:00
164,0.008723,0.008968,0.008266,0.008922,1532563200,5462332.82,47647.93,2018-07-25 20:00:00
165,0.008675,0.009079,0.008436,0.008943,1532649600,5398764.3,46834.28,2018-07-26 20:00:00
166,0.009052,0.009057,0.008378,0.008654,1532736000,5456553.27,49392.72,2018-07-27 20:00:00
167,0.008937,0.009012,0.008583,0.008853,1532822400,4361086.74,38975.03,2018-07-28 20:00:00
168,0.008515,0.008825,0.008086,0.008542,1532908800,4801325.97,40883.29,2018-07-29 20:00:00
169,0.007858,0.008281,0.007171,0.008117,1532995200,7104068.71,55823.77,2018-07-30 20:00:00
170,0.007541,0.008041,0.007218,0.007461,1533081600,7197937.0,54279.64,2018-07-31 20:00:00
171,0.007194,0.007867,0.006573,0.007424,1533168000,7253933.85,52184.8,2018-08-01 20:00:00
172,0.006828,0.008002,0.00636,0.007718,1533254400,9109726.81,62201.21,2018-08-02 20:00:00
173,0.006669,0.007788,0.005709,0.006983,1533340800,9362316.49,62437.29,2018-08-03 20:00:00
174,0.006541,0.007829,0.005715,0.007044,1533427200,8126081.53,53152.7,2018-08-04 20:00:00
175,0.006949,0.007739,0.005677,0.006463,1533513600,8473211.11,58880.34,2018-08-05 20:00:00
176,0.006073,0.007219,0.004921,0.006606,1533600000,10377941.34,63025.24,2018-08-06 20:00:00
177,0.005657,0.006813,0.004644,0.005849,1533686400,8368453.22,47340.34,2018-08-07 20:00:00
178,0.005525,0.006954,0.004729,0.005856,1533772800,8386797.9,46337.06,2018-08-08 20:00:00
179,0.004871,0.00635,0.004314,0.005196,1533859200,8678582.28,42273.37,2018-08-09 20:00:00
180,0.004199,0.005522,0.004017,0.004119,1533945600,4755202.55,19967.1,2018-08-10 20:00:00
181,0.004199,0.004199,0.004199,0.004199,1534032000,0.0,0.0,2018-08-11 20:00:00
182,0.004615,0.004823,0.003724,0.004028,1534118400,7919803.82,36549.89,2018-08-12 20:00:00
183,0.003966,0.004959,0.003621,0.004553,1534204800,12138251.95,48140.31,2018-08-13 20:00:00
184,0.003785,0.004112,0.003648,0.003971,1534291200,18582470.26,70334.65,2018-08-14 20:00:00
185,0.004041,0.004179,0.003728,0.00386,1534377600,8250709.61,33341.12,2018-08-15 20:00:00
186,0.004297,0.004678,0.004128,0.004475,1534464000,8281856.95,35587.14,2018-08-16 20:00:00
187,0.004098,0.004346,0.003865,0.004054,1534550400,9794854.34,40139.31,2018-08-17 20:00:00
188,0.00471,0.005693,0.003925,0.004165,1534636800,7703690.53,36284.38,2018-08-18 20:00:00
189,0.003634,0.005183,0.003548,0.004252,1534723200,11948652.5,43421.4,2018-08-19 20:00:00
190,0.003899,0.004979,0.003686,0.00409,1534809600,9021425.7,35174.54,2018-08-20 20:00:00
191,0.004072,0.004521,0.00355,0.00408,1534896000,9900716.8,40315.72,2018-08-21 20:00:00
192,0.004326,0.004599,0.003613,0.004175,1534982400,8050733.94,34916.03,2018-08-22 20:00:00
