,close,high,low,open,time,volumefrom,volumeto,timestamp
53,31.82,34.01,26.38,26.39,1506470400,1717031.66,53254433.22,2017-09-26 20:00:00
54,29.92,32.79,27.59,31.82,1506556800,1166544.19,34735362.79,2017-09-27 20:00:00
55,28.64,30.46,25.96,29.92,1506643200,1063367.34,29841027.6,2017-09-28 20:00:00
56,34.32,34.48,28.4,28.64,1506729600,975916.15,31274419.15,2017-09-29 20:00:00
57,35.72,35.96,31.84,34.32,1506816000,778373.19,26185153.57,2017-09-30 20:00:00
58,36.61,38.95,34.62,35.72,1506902400,1216547.87,44397356.89,2017-10-01 20:00:00
59,33.57,36.77,31.88,36.61,1506988800,949524.54,31996711.63,2017-10-02 20:00:00
60,31.17,35.29,30.1,33.57,1507075200,731593.28,23932835.26,2017-10-03 20:00:00
61,32.28,33.63,28.83,31.17,1507161600,898161.38,28374959.28,2017-10-04 20:00:00
62,33.49,34.47,32.08,32.28,1507248000,517788.61,17325037.1,2017-10-05 20:00:00
63,35.88,36.27,33.16,33.49,1507334400,357662.54,12309615.06,2017-10-06 20:00:00
64,32.15,37.24,31.03,35.88,1507420800,1048186.89,36154104.93,2017-10-07 20:00:00
65,28.96,32.98,26.64,32.15,1507507200,1088434.78,32394393.64,2017-10-08 20:00:00
66,29.34,31.44,28.03,28.96,1507593600,430685.66,12832954.3,2017-10-09 20:00:00
67,30.03,31.28,29.32,29.34,1507680000,255735.93,7735835.04,2017-10-10 20:00:00
68,28.23,30.47,27.57,30.03,1507766400,499233.86,14455715.77,2017-10-11 20:00:00
69,29.34,29.83,26.7,28.23,1507852800,696454.36,19560006.31,2017-10-12 20:00:00
70,27.69,29.55,27.56,29.34,1507939200,227988.11,6503382.03,2017-10-13 20:00:00
71,27.87,28.38,27.01,27.69,1508025600,219790.24,6041511.19,2017-10-14 20:00:00
72,28.61,29.04,27.04,27.87,1508112000,255914.79,7172466.03,2017-10-15 20:00:00
73,31.36,32.56,27.7,28.6,1508198400,693099.57,21072024.66,2017-10-16 20:00:00
74,29.66,31.73,28.3,31.36,1508284800,407965.29,12113914.4,2017-10-17 20:00:00
75,28.81,30.02,28.52,29.65,1508371200,189805.32,5491554.59,2017-10-18 20:00:00
76,27.78,29.63,27.74,28.8,1508457600,289646.35,8274002.49,2017-10-19 20:00:00
77,27.12,28.22,25.87,27.72,1508544000,259477.94,7005535.07,2017-10-20 20:00:00
78,28.92,29.58,26.97,27.15,1508630400,251987.54,7194047.99,2017-10-21 20:00:00
79,27.82,28.62,26.51,28.57,1508716800,213185.78,5810905.01,2017-10-22 20:00:00
80,29.95,32.58,27.04,27.84,1508803200,605951.15,18544417.76,2017-10-23 20:00:00
81,28.62,30.21,28.51,29.95,1508889600,175723.26,5123843.81,2017-10-24 20:00:00
82,28.33,29.28,27.87,28.58,1508976000,182776.23,5203632.94,2017-10-25 20:00:00
83,28.88,29.24,28.23,28.33,1509062400,123750.61,3546992.6,2017-10-26 20:00:00
84,27.34,28.98,27.17,28.88,1509148800,140829.16,3947568.1,2017-10-27 20:00:00
85,27.77,28.54,27.1,27.34,1509235200,141417.92,3955905.54,2017-10-28 20:00:00
86,28.79,29.49,27.71,27.71,1509321600,161207.25,4642865.13,2017-10-29 20:00:00
87,28.39,31.46,28.31,28.79,1509408000,485795.03,14410694.25,2017-10-30 20:00:00
88,26.87,28.52,26.68,28.39,1509494400,411616.59,11254445.74,2017-10-31 20:00:00
89,24.62,26.82,22.61,26.74,1509580800,634380.16,15788535.76,2017-11-01 20:00:00
90,26.67,26.83,24.3,24.65,1509667200,245539.98,6364363.27,2017-11-02 20:00:00
91,26.44,27.67,25.81,26.67,1509753600,197589.0,5300493.31,2017-11-03 20:00:00
92,26.24,26.62,25.65,26.44,1509840000,128798.13,3353477.56,2017-11-04 20:00:00
93,26.23,26.82,25.95,26.43,1509926400,110952.06,2924177.6,2017-11-05 19:00:00
94,26.15,26.65,25.06,26.19,1510012800,696889.35,18066347.56,2017-11-06 19:00:00
95,30.1,32.88,25.97,26.15,1510099200,1011615.52,30233160.51,2017-11-07 19:00:00
96,31.89,33.14,29.2,30.09,1510185600,794155.34,25018541.8,2017-11-08 19:00:00
97,27.97,32.45,26.46,31.9,1510272000,619784.07,18038592.8,2017-11-09 19:00:00
98,28.39,29.87,27.19,27.97,1510358400,371770.95,10585391.45,2017-11-10 19:00:00
99,26.82,28.41,25.04,28.39,1510444800,627644.36,16849123.6,2017-11-11 19:00:00
100,28.22,28.73,26.53,26.82,1510531200,311063.03,8661220.75,2017-11-12 19:00:00
101,29.59,29.85,27.79,28.21,1510617600,295426.18,8539408.85,2017-11-13 19:00:00
102,29.23,30.42,28.13,29.6,1510704000,301312.91,8841727.33,2017-11-14 19:00:00
103,28.74,29.89,28.4,29.39,1510790400,246318.21,7123138.41,2017-11-15 19:00:00
104,40.2,41.45,28.37,28.74,1510876800,1265454.77,43708896.19,2017-11-16 19:00:00
105,42.93,48.28,36.06,40.19,1510963200,2067516.87,87386491.17,2017-11-17 19:00:00
106,40.0,45.55,36.73,42.9,1511049600,1517764.3,61616715.78,2017-11-18 19:00:00
107,35.52,43.5,35.38,40.0,1511136000,1520129.53,60565617.03,2017-11-19 19:00:00
108,34.37,37.33,33.47,35.71,1511222400,1178557.61,41779115.7,2017-11-20 19:00:00
109,36.01,37.24,34.32,34.32,1511308800,594819.05,21421635.94,2017-11-21 19:00:00
110,34.67,36.43,34.16,36.01,1511395200,498898.69,17592208.9,2017-11-22 19:00:00
111,34.76,35.68,33.38,34.67,1511481600,444241.46,15346012.88,2017-11-23 19:00:00
112,38.03,40.04,34.55,34.76,1511568000,889268.61,33883793.3,2017-11-24 19:00:00
113,38.01,39.04,36.93,38.03,1511654400,111902.2,4250013.16,2017-11-25 19:00:00
114,40.15,41.86,37.82,38.07,1511740800,664611.62,26363175.28,2017-11-26 19:00:00
115,37.86,40.14,37.06,40.13,1511827200,501479.79,19314175.03,2017-11-27 19:00:00
116,32.27,39.48,19.46,37.86,1511913600,1039394.01,36239462.74,2017-11-28 19:00:00
117,32.67,34.71,29.37,32.27,1512000000,744919.28,23761368.63,2017-11-29 19:00:00
118,35.83,36.33,30.77,32.67,1512086400,583106.87,20167715.19,2017-11-30 19:00:00
119,35.03,36.67,34.35,35.82,1512172800,289866.93,10298101.12,2017-12-01 19:00:00
120,36.61,39.6,34.84,35.13,1512259200,604719.33,22593482.01,2017-12-02 19:00:00
121,41.84,43.19,36.55,36.59,1512345600,903377.6,36208666.7,2017-12-03 19:00:00
122,38.43,42.82,38.25,41.86,1512432000,569267.28,22884401.03,2017-12-04 19:00:00
123,34.79,38.73,33.92,38.42,1512518400,523071.5,19342392.53,2017-12-05 19:00:00
124,34.02,36.87,31.75,34.78,1512604800,560241.53,19103509.49,2017-12-06 19:00:00
125,35.24,36.48,31.73,34.03,1512691200,624418.61,21304821.01,2017-12-07 19:00:00
126,35.12,38.11,33.82,35.23,1512777600,573808.11,20558173.58,2017-12-08 19:00:00
127,32.78,35.17,31.56,35.12,1512864000,443638.15,14753577.59,2017-12-09 19:00:00
128,35.6,36.2,32.76,32.76,1512950400,388786.22,13613376.75,2017-12-10 19:00:00
129,38.75,39.65,35.06,35.6,1513036800,719372.25,26916418.73,2017-12-11 19:00:00
130,44.33,48.41,36.05,38.77,1513123200,1939685.57,84644674.58,2017-12-12 19:00:00
131,50.11,53.9,44.05,44.33,1513209600,1341022.11,66029095.69,2017-12-13 19:00:00
132,47.9,51.17,41.42,50.11,1513296000,857261.96,39020812.62,2017-12-14 19:00:00
133,49.23,51.82,46.42,47.9,1513382400,602635.41,29440912.7,2017-12-15 19:00:00
134,67.07,74.04,48.71,49.23,1513468800,1970733.16,123592628.53,2017-12-16 19:00:00
135,77.34,83.1,62.04,67.07,1513555200,1710618.92,126619805.07,2017-12-17 19:00:00
136,69.56,84.11,63.79,77.34,1513641600,1262887.72,93341374.62,2017-12-18 19:00:00
137,75.58,77.11,60.76,69.57,1513728000,1031586.01,70378854.76,2017-12-19 19:00:00
138,71.19,78.34,64.95,75.58,1513814400,650571.08,46722359.34,2017-12-20 19:00:00
139,54.1,72.87,34.93,71.19,1513900800,1827392.26,94770211.36,2017-12-21 19:00:00
140,57.06,65.87,53.76,54.1,1513987200,568628.33,34382158.25,2017-12-22 19:00:00
141,58.14,58.54,49.05,57.06,1514073600,579399.58,31181154.05,2017-12-23 19:00:00
142,65.42,67.47,56.02,58.14,1514160000,433293.65,26338256.13,2017-12-24 19:00:00
143,64.94,67.67,60.38,65.42,1514246400,291240.22,18482100.79,2017-12-25 19:00:00
144,65.99,69.59,61.69,64.94,1514332800,371667.22,24419564.66,2017-12-26 19:00:00
145,64.82,66.36,56.12,65.99,1514419200,371435.33,22318099.09,2017-12-27 19:00:00
146,72.75,74.19,62.01,64.84,1514505600,349887.23,23816112.34,2017-12-28 19:00:00
147,70.47,73.99,60.46,72.75,1514592000,557587.78,36933855.39,2017-12-29 19:00:00
148,74.66,77.39,66.54,70.47,1514678400,372563.2,27088430.81,2017-12-30 19:00:00
149,78.09,80.19,71.86,74.66,1514764800,215167.45,16202027.34,2017-12-31 19:00:00
150,89.01,98.9,77.92,78.09,1514851200,713671.85,63526818.58,2018-01-01 19:00:00
151,104.73,106.36,85.94,89.01,1514937600,469484.15,45012832.08,2018-01-02 19:00:00
152,97.93,110.1,92.61,104.73,1515024000,504999.1,50310180.69,2018-01-03 19:00:00
153,94.67,106.48,88.94,97.93,1515110400,377729.16,36916962.66,2018-01-04 19:00:00
154,100.04,102.82,90.98,94.67,1515196800,147483.58,14442427.58,2018-01-05 19:00:00
155,100.71,108.24,98.22,100.04,1515283200,184952.63,19090429.28,2018-01-06 19:00:00
156,100.16,107.49,86.18,100.71,1515369600,294336.11,29173371.27,2018-01-07 19:00:00
157,126.38,130.91,100.08,100.16,1515456000,692007.33,82354403.24,2018-01-08 19:00:00
158,122.52,126.72,106.15,126.38,1515542400,378075.75,44645429.61,2018-01-09 19:00:00
159,107.14,124.41,100.07,122.52,1515628800,375244.49,41695786.98,2018-01-10 19:00:00
160,123.12,126.39,102.64,107.13,1515715200,226117.12,26775323.38,2018-01-11 19:00:00
161,138.44,146.68,122.77,123.09,1515801600,358033.81,48713062.2,2018-01-12 19:00:00
162,166.71,168.7,132.61,138.44,1515888000,497074.93,72668382.68,2018-01-13 19:00:00
163,188.61,197.56,145.08,166.71,1515974400,833899.03,144930142.86,2018-01-14 19:00:00
164,140.9,189.27,103.5,188.61,1516060800,1582073.3,232458357.88,2018-01-15 19:00:00
165,143.48,154.48,93.42,140.9,1516147200,1512142.13,186343372.75,2018-01-16 19:00:00
166,139.79,160.18,127.06,143.48,1516233600,545022.94,79282592.59,2018-01-17 19:00:00
167,139.19,150.12,130.88,139.79,1516320000,277980.1,38943815.52,2018-01-18 19:00:00
168,149.63,157.53,136.34,139.19,1516406400,285858.8,42028730.62,2018-01-19 19:00:00
169,131.32,149.83,123.85,149.63,1516492800,271551.14,36670032.83,2018-01-20 19:00:00
170,122.62,137.22,109.85,131.32,1516579200,321661.97,39530101.56,2018-01-21 19:00:00
171,121.66,129.97,109.37,122.62,1516665600,231021.49,27649351.3,2018-01-22 19:00:00
172,137.73,145.92,116.92,121.71,1516752000,322866.12,43525209.15,2018-01-23 19:00:00
173,137.26,146.46,133.97,137.73,1516838400,226992.33,31562447.29,2018-01-24 19:00:00
174,137.42,141.35,124.27,137.26,1516924800,217251.09,28874900.91,2018-01-25 19:00:00
175,140.92,143.13,134.04,137.42,1517011200,118855.82,16445791.84,2018-01-26 19:00:00
176,152.93,154.23,139.53,140.92,1517097600,127608.82,18775018.45,2018-01-27 19:00:00
177,166.59,167.57,149.98,152.93,1517184000,305038.08,48284014.9,2018-01-28 19:00:00
178,143.6,169.02,135.95,166.59,1517270400,450127.27,67979718.14,2018-01-29 19:00:00
179,145.74,147.49,131.26,143.6,1517356800,266456.22,37414174.33,2018-01-30 19:00:00
180,125.59,147.32,114.13,145.75,1517443200,368930.37,47844293.36,2018-01-31 19:00:00
181,121.63,131.77,93.95,125.57,1517529600,700073.13,79912243.29,2018-02-01 19:00:00
182,124.49,129.95,107.36,121.63,1517616000,247393.74,29901510.43,2018-02-02 19:00:00
183,106.85,124.98,99.4,124.49,1517702400,304360.55,33951028.07,2018-02-03 19:00:00
184,82.06,109.25,74.73,106.85,1517788800,653254.96,58267696.67,2018-02-04 19:00:00
185,104.67,111.44,64.0,82.06,1517875200,1040093.32,88216252.58,2018-02-05 19:00:00
186,102.04,119.35,93.77,104.67,1517961600,665359.31,72124496.04,2018-02-06 19:00:00
187,110.35,118.09,101.19,102.04,1518048000,378456.02,42421123.2,2018-02-07 19:00:00
188,114.73,115.84,104.2,110.34,1518134400,247417.89,27599493.36,2018-02-08 19:00:00
189,107.45,120.1,100.65,114.73,1518220800,416431.82,46073546.1,2018-02-09 19:00:00
190,101.77,111.42,94.33,107.45,1518307200,231464.58,23653690.86,2018-02-10 19:00:00
191,111.49,114.87,101.36,101.77,1518393600,171222.12,18971066.15,2018-02-11 19:00:00
192,108.37,113.18,105.64,111.46,1518480000,102787.54,11203610.35,2018-02-12 19:00:00
193,122.02,122.32,108.34,108.34,1518566400,182130.0,21079695.71,2018-02-13 19:00:00
194,121.17,124.63,115.85,122.02,1518652800,154710.54,18773321.35,2018-02-14 19:00:00
195,127.32,128.87,117.85,121.17,1518739200,131826.09,16337395.54,2018-02-15 19:00:00
196,134.22,138.41,126.98,127.32,1518825600,173736.9,23196377.36,2018-02-16 19:00:00
197,124.97,136.27,120.78,134.21,1518912000,152751.92,19542358.07,2018-02-17 19:00:00
198,136.2,137.82,124.08,124.97,1518998400,171850.38,23046492.58,2018-02-18 19:00:00
199,125.11,140.89,123.81,136.2,1519084800,192778.58,25831540.99,2018-02-19 19:00:00
200,118.16,127.91,114.72,125.11,1519171200,196468.71,23656397.87,2018-02-20 19:00:00
201,111.62,125.76,109.43,118.16,1519257600,188494.97,21680468.99,2018-02-21 19:00:00
202,119.02,122.61,108.41,111.62,1519344000,138793.58,16177609.6,2018-02-22 19:00:00
203,115.56,124.06,111.07,119.02,1519430400,82950.78,9701303.21,2018-02-23 19:00:00
204,116.95,118.42,112.75,115.56,1519516800,54299.94,6293867.18,2018-02-24 19:00:00
205,134.37,136.92,116.15,116.96,1519603200,243634.48,31697958.9,2018-02-25 19:00:00
206,140.19,145.45,130.13,134.41,1519689600,313538.22,43935726.41,2018-02-26 19:00:00
207,131.53,144.13,129.3,140.19,1519776000,269825.46,36404173.56,2018-02-27 19:00:00
208,128.74,135.0,124.33,131.63,1519862400,182588.74,23511501.58,2018-02-28 19:00:00
209,124.0,130.24,121.94,128.74,1519948800,101911.61,12773889.7,2018-03-01 19:00:00
210,121.32,128.33,120.68,124.0,1520035200,99582.56,12427681.52,2018-03-02 19:00:00
211,119.62,125.03,115.33,121.32,1520121600,136863.38,16417489.56,2018-03-03 19:00:00
212,111.67,119.74,110.9,119.62,1520208000,183034.9,21269106.17,2018-03-04 19:00:00
213,104.34,114.68,101.53,111.67,1520294400,249907.82,26722728.23,2018-03-05 19:00:00
214,100.11,113.62,88.98,104.34,1520380800,413020.92,41785402.61,2018-03-06 19:00:00
215,90.76,101.51,89.62,100.1,1520467200,199062.98,18906392.39,2018-03-07 19:00:00
216,92.02,94.1,79.43,90.76,1520553600,342370.0,29656690.23,2018-03-08 19:00:00
217,84.81,94.48,83.99,92.02,1520640000,168262.18,15078747.67,2018-03-09 19:00:00
218,90.62,92.48,81.29,84.8,1520726400,169757.68,14790874.76,2018-03-10 19:00:00
219,85.08,92.58,83.18,90.62,1520812800,183487.88,16114616.37,2018-03-11 20:00:00
220,83.13,88.42,81.66,85.08,1520899200,125468.56,10564683.07,2018-03-12 20:00:00
221,71.45,85.67,68.32,83.13,1520985600,227301.32,16873759.87,2018-03-13 20:00:00
222,69.06,72.98,65.0,71.45,1521072000,321266.48,22082161.68,2018-03-14 20:00:00
223,67.49,71.88,65.21,69.06,1521158400,176950.33,12221823.8,2018-03-15 20:00:00
224,60.75,69.14,60.34,67.49,1521244800,168102.02,10860757.01,2018-03-16 20:00:00
225,65.47,67.92,49.23,60.75,1521331200,651935.14,37547385.29,2018-03-17 20:00:00
226,72.66,73.77,62.28,65.47,1521417600,614405.19,41073420.55,2018-03-18 20:00:00
227,75.59,79.86,66.56,72.66,1521504000,495879.52,36314117.37,2018-03-19 20:00:00
228,72.48,78.02,71.07,75.59,1521590400,272464.0,20353601.35,2018-03-20 20:00:00
229,69.3,75.21,66.16,72.48,1521676800,305847.32,21328866.23,2018-03-21 20:00:00
230,69.15,69.54,63.29,69.3,1521763200,210412.65,13923733.8,2018-03-22 20:00:00
231,65.22,70.24,64.72,69.15,1521849600,146073.66,9948608.66,2018-03-23 20:00:00
232,65.31,67.64,63.48,65.22,1521936000,101642.35,6624241.45,2018-03-24 20:00:00
233,59.15,66.16,55.3,65.31,1522022400,346428.69,20439050.19,2018-03-25 20:00:00
234,55.4,61.54,52.2,59.14,1522108800,422694.19,24125576.89,2018-03-26 20:00:00
235,57.1,60.35,54.69,55.39,1522195200,192884.53,11142503.73,2018-03-27 20:00:00
236,51.77,57.33,50.72,57.1,1522281600,303338.27,16188069.82,2018-03-28 20:00:00
237,50.22,53.84,48.58,51.77,1522368000,282621.51,14294142.17,2018-03-29 20:00:00
238,50.13,52.89,49.75,50.22,1522454400,148912.72,7609673.34,2018-03-30 20:00:00
239,47.41,50.8,45.1,50.12,1522540800,185069.92,8812616.49,2018-03-31 20:00:00
240,48.95,50.42,46.8,47.41,1522627200,162127.91,7866621.48,2018-04-01 20:00:00
241,53.63,54.3,48.46,48.95,1522713600,205942.1,10729070.64,2018-04-02 20:00:00
242,47.65,53.69,46.69,53.63,1522800000,217483.09,10719096.26,2018-04-03 20:00:00
243,47.13,48.08,45.54,47.66,1522886400,170843.32,7987511.76,2018-04-04 20:00:00
244,45.1,47.66,44.39,47.12,1522972800,112574.76,5141432.09,2018-04-05 20:00:00
245,46.57,48.11,44.91,45.1,1523059200,120299.27,5639201.11,2018-04-06 20:00:00
246,49.47,49.53,46.43,46.57,1523145600,86033.97,4119993.03,2018-04-07 20:00:00
247,52.92,57.57,49.29,49.47,1523232000,524941.96,27640631.32,2018-04-08 20:00:00
248,52.78,53.22,48.93,52.92,1523318400,204046.54,10473031.08,2018-04-09 20:00:00
249,58.43,59.83,52.3,52.78,1523404800,326515.54,18303268.92,2018-04-10 20:00:00
250,67.1,67.74,54.59,58.43,1523491200,534620.02,32823394.72,2018-04-11 20:00:00
251,62.27,68.51,61.56,67.1,1523577600,385206.56,25314478.34,2018-04-12 20:00:00
252,64.26,66.01,61.76,62.27,1523664000,139724.79,8959302.55,2018-04-13 20:00:00
253,70.89,71.03,64.21,64.26,1523750400,227703.11,15585110.6,2018-04-14 20:00:00
254,67.1,71.54,64.3,70.89,1523836800,241389.29,16120363.93,2018-04-15 20:00:00
255,65.73,70.22,65.54,67.1,1523923200,169008.12,11422702.27,2018-04-16 20:00:00
256,73.04,73.79,65.67,65.73,1524009600,231208.06,16258995.97,2018-04-17 20:00:00
257,74.09,75.31,70.69,73.04,1524096000,299463.6,21882561.51,2018-04-18 20:00:00
258,79.3,79.74,71.73,74.09,1524182400,331876.56,25136368.02,2018-04-19 20:00:00
259,74.69,79.69,70.65,79.3,1524268800,244040.24,18299448.5,2018-04-20 20:00:00
260,73.74,77.59,72.84,74.69,1524355200,167941.82,12634328.77,2018-04-21 20:00:00
261,76.18,78.36,73.48,73.74,1524441600,155579.3,11885296.68,2018-04-22 20:00:00
262,82.37,84.7,76.18,76.19,1524528000,358223.18,29041143.63,2018-04-23 20:00:00
263,71.43,82.44,68.29,82.37,1524614400,479418.4,35581976.89,2018-04-24 20:00:00
264,77.09,77.46,69.46,71.43,1524700800,232545.66,16894886.45,2018-04-25 20:00:00
265,72.51,77.67,72.28,77.09,1524787200,164443.58,12383503.26,2018-04-26 20:00:00
266,76.73,78.39,72.08,72.51,1524873600,148591.2,11294142.0,2018-04-27 20:00:00
267,90.73,92.66,76.01,76.73,1524960000,649172.0,55270280.08,2018-04-28 20:00:00
268,84.01,94.73,82.02,90.71,1525046400,620058.15,53838179.18,2018-04-29 20:00:00
269,84.0,84.96,78.22,84.01,1525132800,271270.37,22034331.78,2018-04-30 20:00:00
270,84.89,85.53,82.07,84.0,1525219200,213081.6,17854569.1,2018-05-01 20:00:00
271,87.64,89.98,83.36,84.89,1525305600,338067.54,29254173.03,2018-05-02 20:00:00
272,84.33,87.64,82.24,87.64,1525392000,156713.6,13295210.08,2018-05-03 20:00:00
273,84.51,86.45,84.19,84.33,1525478400,105473.08,9004214.4,2018-05-04 20:00:00
274,83.76,88.41,80.06,84.51,1525564800,252212.73,21094504.44,2018-05-05 20:00:00
275,79.03,83.78,75.92,83.76,1525651200,172443.56,13535586.46,2018-05-06 20:00:00
276,76.93,81.16,75.48,79.03,1525737600,104961.53,8168304.15,2018-05-07 20:00:00
277,76.43,77.24,72.46,76.92,1525824000,121992.96,9124678.25,2018-05-08 20:00:00
278,69.78,76.92,69.52,76.43,1525910400,126459.66,9286310.49,2018-05-09 20:00:00
279,63.37,70.35,60.83,69.74,1525996800,398966.99,25857908.18,2018-05-10 20:00:00
280,64.59,67.43,58.39,63.37,1526083200,247357.31,15648175.75,2018-05-11 20:00:00
281,67.23,69.32,62.61,64.59,1526169600,135773.24,9002271.04,2018-05-12 20:00:00
282,65.95,69.09,62.38,67.25,1526256000,213094.87,13971371.89,2018-05-13 20:00:00
283,63.04,69.17,61.89,65.95,1526342400,147560.51,9668945.66,2018-05-14 20:00:00
284,61.6,63.19,59.16,63.04,1526428800,135427.84,8245573.61,2018-05-15 20:00:00
285,57.71,63.31,56.64,61.6,1526515200,146181.85,8768489.54,2018-05-16 20:00:00
286,59.57,60.62,56.58,57.71,1526601600,90623.09,5318527.62,2018-05-17 20:00:00
287,59.06,60.63,57.91,59.57,1526688000,64868.5,3828093.24,2018-05-18 20:00:00
288,63.72,63.99,58.61,59.06,1526774400,105025.87,6481578.58,2018-05-19 20:00:00
289,62.27,66.5,60.6,63.72,1526860800,148366.58,9391034.41,2018-05-20 20:00:00
290,57.03,62.37,56.65,62.27,1526947200,104103.85,6173870.0,2018-05-21 20:00:00
291,51.83,57.56,51.27,57.02,1527033600,186062.71,10105736.83,2018-05-22 20:00:00
292,55.04,55.24,50.0,51.83,1527120000,163846.28,8675528.52,2018-05-23 20:00:00
293,52.89,56.31,51.77,55.04,1527206400,91200.16,4900545.4,2018-05-24 20:00:00
294,52.1,54.47,51.58,52.89,1527292800,68244.94,3625662.0,2018-05-25 20:00:00
295,52.86,53.07,51.05,52.1,1527379200,62976.1,3261453.91,2018-05-26 20:00:00
